metroarea,carcount,modetowork,travelburden,transitgood,tripcount,tripmile,distancetowork,transituse,hhincome,hhsize,childage,houseown,urbansize,popdensity,gasprice,age,gender,education,workschoolretire,hhstate,Walk.Index_Den,Walk.Index_Pop,Transit.Score,poverty_pop,disability_pop,bachelor_pop,employ_workforce
38060,1,3,2,2,5,10.082,19.13,0,4,2,0,1,4,3000,286.7,29,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,2,2,4,4.437,30.33,0,4,5,5,1,4,3000,291.8,37,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,0,3,1,2,2,3.816,1.92,0,1,4,0,2,4,7000,266,23,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,10,52.163,31.88,0,2,1,0,2,4,3000,265.6,49,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,0,2,1,1,5,52.466,1.08,6,1,2,0,2,4,7000,282.6,27,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,4,39.101,18.67,0,4,5,15,1,4,3000,267.7,45,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,0,3,2,2,2,6.117,3.46,0,1,3,0,2,4,1500,292.1,26,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,3,2,6,128.962,34.81,0,3,1,0,1,4,7000,282.6,39,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,12,27.665,20.94,0,4,2,0,1,4,3000,292.1,29,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,4,11.183,5.16,0,1,4,21,1,4,7000,271.2,43,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,2,29.127,13.19,0,1,4,0,2,4,7000,266,27,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,10,49.796,38.17,0,3,3,15,2,4,7000,270.1,49,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,43.031,21.43,0,3,1,0,1,4,3000,282.6,51,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,8.718,2.94,0,3,3,5,2,4,3000,271.2,45,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,0,0,2.95,0,1,2,0,1,4,7000,,61,2,4,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,2,53.741,27.24,0,2,3,15,1,4,7000,270.1,55,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,5,18.126,7.46,0,1,4,15,1,4,3000,262.3,43,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,7,20.144,19.81,1,4,2,0,1,4,7000,265.7,68,1,5,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,3,2,4,16.196,4.06,0,4,4,15,1,4,7000,286.7,47,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,26.253,13.24,0,4,2,0,1,4,3000,292.1,28,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,14.725,5.81,0,4,2,0,1,4,7000,274.6,45,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,2,5.663,2.73,0,1,3,15,1,4,7000,292,50,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,0,0,26.73,0,1,4,0,2,4,7000,,60,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,1.277,9.93,0,2,2,0,2,4,3000,274.8,28,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,45.077,22.71,0,3,2,0,1,4,3000,262.9,56,2,2,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,3,3,2,2,7,99.007,11.63,0,4,3,0,1,4,7000,282.6,68,1,5,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,0,3,2,1,5,44,17.16,5,4,2,0,1,4,7000,291.7,72,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,4,36.124,15.22,0,3,4,15,1,4,7000,263.7,44,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,2,52.35,26.32,0,4,4,21,1,4,3000,281.9,48,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,4,8.409,3.15,0,2,2,0,1,4,7000,265.6,58,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,6,79.374,10.39,0,3,2,0,1,4,1500,292.1,56,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,3,3,3,2,6,16.671,2.25,0,1,2,0,1,1,3000,274.8,74,1,4,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,2,1,8,45.304,16.38,0,1,2,0,2,4,7000,276.3,50,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,1,0,0,33.5,0,2,1,0,2,4,300,,37,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,38.237,17.17,0,3,1,0,1,4,1500,265.7,44,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,2,14.138,6.72,30,3,3,15,2,4,7000,270.1,46,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,5,16.049,10.46,0,4,2,0,2,4,3000,272,28,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,8,22.792,2.71,0,3,4,15,1,4,3000,265.6,38,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,4,23.209,10.47,0,4,5,15,1,4,3000,267.7,51,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,11,137.659,30.74,0,3,4,5,2,4,1500,267.7,38,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,4,45.5,21.9,0,2,3,0,1,4,3000,291.8,35,1,1,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,6,56.379,28.1,0,3,4,15,1,4,7000,263.7,46,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,1,4,15.717,2.91,0,4,2,0,1,4,7000,291.7,69,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,1,64.713,17.14,1,3,1,0,2,4,7000,271.2,31,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,2,2,1,0,0,8.77,0,1,1,0,2,4,7000,,44,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,2,25.104,12.77,0,3,2,0,1,4,7000,259.6,62,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,6,41.927,25.59,0,4,2,0,1,4,7000,291.7,55,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,39.324,20.03,0,4,3,21,1,4,3000,263.7,46,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,1,2,6.292,3.14,0,1,3,21,1,6,50,272.4,59,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,1,4,4.367,10.42,0,3,4,5,1,4,3000,282.6,38,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,2,1.108,0.56,0,3,3,15,1,4,7000,291.7,49,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,2,3,6,49.059,20.42,2,4,2,0,1,4,7000,292,65,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,4,21.918,9.56,0,4,2,0,1,4,3000,271.2,59,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,1,3,6,46.504,7.09,0,3,2,0,1,4,7000,263.7,53,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,4,42.084,4.34,0,3,1,0,1,4,7000,265.6,29,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,13.284,12.96,0,3,2,0,1,6,300,292.1,78,1,2,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,0,0,2.11,0,4,2,0,1,4,3000,,50,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,1,0,0,16.63,0,3,2,0,1,4,7000,,51,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,4,6.457,1.74,0,4,2,0,1,4,7000,270.1,52,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,41.826,27.14,0,1,2,0,1,4,7000,265.6,51,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,3,28.715,7.07,0,4,4,21,1,4,3000,281.9,21,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,0,2,3,1,3,6.226,3.44,2,1,1,0,2,4,3000,269.9,42,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,7,33.119,0,0,3,2,0,1,4,3000,291.7,65,1,2,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,3,3,3,3,5,16.587,0.06,0,3,2,0,1,4,3000,271.2,71,1,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,3,46.21,23.94,0,4,3,5,1,4,3000,265.6,56,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,2,38.133,19.21,0,4,4,15,1,4,1500,292,49,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,3,1,1,2,5,19.987,0.17,0,4,3,0,2,4,3000,276.6,59,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,3,10.713,4.95,0,3,5,5,1,4,7000,274.8,34,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,5,39.927,1.55,0,4,2,0,1,4,7000,291.7,54,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,1,25.924,26.25,0,4,2,0,1,4,3000,270.1,66,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,4,75.144,28.75,0,4,4,15,1,4,1500,292,53,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,4,27.329,5.92,0,3,3,0,1,4,7000,286.7,45,2,5,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,2,20.624,10.26,0,3,2,15,1,4,7000,271.2,46,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,2,1.799,1.02,0,4,5,21,1,4,7000,272,62,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,1,3,8,21.186,7.1,0,3,2,0,1,4,7000,263.7,55,2,1,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,2,1.97,18.42,0,2,3,0,1,4,3000,291.8,67,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,9.419,7.85,0,3,2,0,1,6,300,292.1,71,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,4,29.657,7.32,5,4,3,0,1,4,3000,265.6,22,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,6.033,712.94,0,1,2,0,1,4,7000,265.6,49,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,2,5.663,3.73,0,1,3,15,1,4,7000,292,48,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,28.985,13.25,0,4,3,21,1,4,3000,263.7,38,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,4,15.604,5.2,0,4,2,0,1,4,3000,272,56,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,2,16.927,128.01,0,4,3,5,1,4,1500,291.8,32,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,5,45.274,17.1,0,3,5,5,1,6,50,265.9,21,2,1,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,4,49.626,15.41,0,4,2,0,1,4,3000,271.2,59,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,2,13.382,6.56,0,4,5,21,1,4,7000,272,31,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,13.104,15.54,0,3,1,0,2,4,3000,276.3,70,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,5,25.516,11.36,0,4,3,5,1,4,7000,274.8,40,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,4,146.854,46.49,0,3,2,0,1,4,7000,267.7,79,1,5,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,15.679,7.8,0,3,2,0,1,4,7000,262.9,58,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,0,3,1,1,0,0,2.53,0,4,3,0,97,4,7000,,23,1,1,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,3,2,5,285.916,18.7,0,2,1,0,1,4,7000,271.6,55,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,4,63.532,31.81,0,3,2,0,2,4,3000,265.6,40,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,3,2,2,26.458,13.2,0,3,2,0,2,4,3000,265.6,39,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,1,2,3,30.212,47,0,4,2,0,1,4,7000,274,33,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,67.257,19.84,0,3,1,0,1,4,7000,266.3,50,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,6,75.952,31.08,0,4,4,21,1,4,3000,281.9,50,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,0,0,28.87,0,3,4,0,1,2,1500,,60,1,4,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,2,11.381,1.45,0,1,4,5,1,4,7000,294.1,21,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,6,88.484,17.4,0,1,1,0,2,4,3000,263.7,35,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,2,17.612,9.06,0,1,2,0,1,4,3000,274.8,42,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,5,34.121,31.67,0,3,2,15,1,4,7000,265.6,50,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,3,26.947,6.14,0,4,4,21,1,4,750,276.3,56,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,4,122.58,63.44,0,4,2,0,1,4,7000,263.5,60,2,5,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,1,2,6.151,0.85,0,1,1,0,2,4,7000,278.7,54,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,1,3,3,10,88.155,0.16,0,2,2,0,2,4,3000,265.8,78,1,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,5,18.464,8.35,0,1,4,21,1,4,7000,271.2,43,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,6,30.951,8.88,0,3,3,0,1,4,7000,262.3,38,2,5,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,4,46.62,22.4,0,3,2,0,1,4,7000,271.2,59,1,5,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,4,30.834,11.11,0,3,4,5,1,4,3000,276.3,32,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,6,36.581,6.97,0,4,4,21,1,4,750,276.3,20,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,12,93.924,4.06,0,4,4,15,1,4,7000,286.7,39,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,2,1,5,23.917,12.27,0,1,1,0,2,4,3000,265.7,35,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,0,0,4.05,0,4,4,5,2,4,3000,,36,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,1,2,4,48.122,19.28,0,1,5,15,2,4,7000,271.2,33,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,10,34.397,18.36,0,3,2,0,1,4,7000,271.6,54,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,5,94.713,3.01,0,4,3,0,1,4,7000,282.6,63,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,4,11.209,17.11,0,3,2,0,1,4,7000,265.7,35,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,4,8.224,2.91,0,3,1,0,2,4,7000,263.8,66,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,4.409,1.37,0,1,2,0,1,4,7000,270.1,28,1,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,7,28.654,2.32,0,4,1,0,1,4,7000,266,63,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,11,24.424,19.05,0,3,2,0,1,4,7000,271.6,56,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,5,31.337,15.85,0,1,1,0,1,6,300,262.3,28,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,4,11.209,19.74,0,3,2,0,1,4,7000,265.7,35,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,7.253,3.64,0,4,2,0,1,4,3000,270.1,75,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,2,3,3,2,2,57.253,29.19,0,4,2,0,1,2,3000,274.8,53,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,5,58.844,4.21,0,4,4,21,1,4,750,276.3,21,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,2,20.682,11.01,0,4,2,0,1,4,1500,274.3,66,2,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,3,79.514,20.76,0,4,2,0,1,4,3000,262.3,52,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,19.87,10.58,0,4,2,0,1,4,1500,271.7,59,2,2,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,4,6.217,2.65,0,3,3,0,1,4,7000,274,60,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,1,4,54.345,21.1,0,3,4,21,1,4,7000,272.4,54,1,1,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,4,56.351,17.74,0,2,4,5,2,2,1500,265.6,28,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,1,30,3.04,1,4,2,0,1,4,7000,292,64,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,4,10.466,3.86,0,4,2,0,1,4,1500,278.5,62,2,4,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,2,5,99.992,22.29,0,4,2,0,1,2,1500,292,62,1,4,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,3,2,20.012,0.44,0,3,4,5,1,4,3000,276.3,32,1,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,5,57.387,25.22,0,3,2,0,1,4,3000,274.3,31,1,5,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,1,1,1,3,2.778,0.43,0,3,2,0,1,4,7000,276.3,65,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,12,55.354,19.49,0,4,5,21,1,4,7000,272,21,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,2,58.715,29.56,0,4,2,0,1,4,3000,272.4,48,1,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,4,105.508,27.79,0,4,3,21,1,6,50,281.9,19,1,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,3,0,0,11.25,0,3,4,0,1,2,1500,,28,2,3,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,1,132.292,9.75,0,4,2,0,1,4,750,290.3,61,1,4,4,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,4,1,2,3,9.711,153.15,16,3,3,21,1,6,300,266,20,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,1,0,0,5.59,0,4,3,0,97,4,7000,,25,2,2,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,2,60.344,43.62,0,4,1,0,1,4,3000,290.3,55,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,2,2,3,14.271,1.71,0,3,3,0,1,4,7000,270.2,62,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,1,2,0,0,11.06,0,2,1,0,2,4,750,,28,2,4,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
38060,1,3,3,3,5,43.845,19.75,0,4,5,21,1,4,7000,272,31,2,3,11,AZ,8.369636652,7.92214406,3.2,0.081953801,0.053940112,0.156045712,0.578773276
32820,1,3,3,2,4,52.799,8.9,0,1,1,0,1,4,3000,202.1,38,1,2,11,AR,7.650835166,6.814609803,0.7,0.094555129,0.071202379,0.142125159,0.579199194
